method,query,product_id,score,rank,relevance_score
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B003AOHVMI,0.27133,2,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B01MFB6LT5,0.270714,3,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B08N57WHLY,0.265195,4,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B07PGX9CFM,0.243228,5,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B00PDKO7LU,0.239345,6,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B081773CXP,0.226823,7,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B01N7IJXO5,0.213292,8,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B0924ZPSQ5,0.212087,9,0
TF-IDF,1 ml bdsyringe without needles with lure-lok tip,B00FB1C3PS,0.211097,10,0
TF-IDF,1-14” coco wire plant holder without basket,B07QNMBLGQ,0.266001,1,0
TF-IDF,1-14” coco wire plant holder without basket,B075YSF2K9,0.265108,2,0
TF-IDF,1-14” coco wire plant holder without basket,B07PW3YV8D,0.242774,3,0
TF-IDF,1-14” coco wire plant holder without basket,B07MH6CHPR,0.220846,4,0
TF-IDF,1-14” coco wire plant holder without basket,1975353390,0.21989,5,0
TF-IDF,1-14” coco wire plant holder without basket,B0721MG8P8,0.207396,6,0
TF-IDF,1-14” coco wire plant holder without basket,B07GNZP9HG,0.207101,7,0
TF-IDF,1-14” coco wire plant holder without basket,B07YTGFJ3Y,0.206595,8,0
TF-IDF,1-14” coco wire plant holder without basket,B07145D93P,0.203346,9,0
TF-IDF,1-14” coco wire plant holder without basket,B01IN28JMC,0.203035,10,0
TF-IDF,1-cup pyrex without lid,B07YNYFPMM,0.638433,1,0
TF-IDF,1-cup pyrex without lid,B082WN59KN,0.63093,2,0
TF-IDF,1-cup pyrex without lid,B01A6L28ZC,0.435818,3,2
TF-IDF,1-cup pyrex without lid,B00M7B2JRM,0.406192,4,0
TF-IDF,1-cup pyrex without lid,B00ZAS46JS,0.397948,5,0
TF-IDF,1-cup pyrex without lid,B019G5X1ZK,0.299567,6,0
TF-IDF,1-cup pyrex without lid,B0157G3IX2,0.295044,7,0
TF-IDF,1-cup pyrex without lid,B07794QZKC,0.25944,8,0
TF-IDF,1-cup pyrex without lid,B07GXNND18,0.239109,9,0
TF-IDF,1-cup pyrex without lid,B008G00FYC,0.216233,10,0
TF-IDF,1.25 drain popper without overflow,B00T492QB4,0.421354,1,0
TF-IDF,1.25 drain popper without overflow,B07MNLSZ5N,0.373425,2,0
TF-IDF,1.25 drain popper without overflow,B08NW6JHRH,0.373341,3,0
TF-IDF,1.25 drain popper without overflow,B01NCV8ITS,0.324468,4,0
TF-IDF,1.25 drain popper without overflow,B00314WHW6,0.322207,5,0
TF-IDF,1.25 drain popper without overflow,B081J29V6T,0.31361,6,0
TF-IDF,1.25 drain popper without overflow,B00GMR51XG,0.284201,7,0
TF-IDF,1.25 drain popper without overflow,B08J2V5MW9,0.283848,8,0
TF-IDF,1.25 drain popper without overflow,B07TP8RVRF,0.274195,9,0
TF-IDF,1.25 drain popper without overflow,B07WS3DC1Z,0.272818,10,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B000EW7LGA,0.347495,1,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,1784721638,0.317177,2,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B008L32ZY2,0.315493,3,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B006588NGY,0.297891,4,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B000CO018A,0.297787,5,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B07PF9PWM3,0.294401,6,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B0014XEM88,0.294161,7,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B006ZZGDH8,0.289892,8,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B08XYRDKDV,0.289625,9,0
TF-IDF,1/2 hp garbage disposals without cord by kitchen aid,B01BYKDRXQ,0.277655,10,0
TF-IDF,1/2gallon water bottle without straw,B07RW8GKD8,0.599371,1,0
TF-IDF,1/2gallon water bottle without straw,B08C7SPG6W,0.563903,2,0
TF-IDF,1/2gallon water bottle without straw,B00KM8YI4Y,0.519489,3,0
TF-IDF,1/2gallon water bottle without straw,B07TJ9J2F3,0.516022,4,0
TF-IDF,1/2gallon water bottle without straw,B07VD874KK,0.510812,5,0
TF-IDF,1/2gallon water bottle without straw,B08MQ82TQW,0.498075,6,3
TF-IDF,1/2gallon water bottle without straw,B07QZW8HXF,0.471046,7,0
TF-IDF,1/2gallon water bottle without straw,B08VDXS5J5,0.445759,8,0
TF-IDF,1/2gallon water bottle without straw,B08614CHJB,0.444122,9,0
TF-IDF,1/2gallon water bottle without straw,B07WLCMQBJ,0.430256,10,0
TF-IDF,1/4 overlay cabinet hinges,B07FGC35XY,0.243958,1,0
TF-IDF,1/4 overlay cabinet hinges,B000PSFJ3K,0.221224,2,0
TF-IDF,1/4 overlay cabinet hinges,B07LDYMZZV,0.212485,3,0
TF-IDF,1/4 overlay cabinet hinges,B07PPV6HVJ,0.210593,4,0
TF-IDF,1/4 overlay cabinet hinges,B07SPXKNXN,0.210287,5,0
TF-IDF,1/4 overlay cabinet hinges,B01I4W2FIU,0.209949,6,0
TF-IDF,1/4 overlay cabinet hinges,B076GDZ3HQ,0.206332,7,0
TF-IDF,1/4 overlay cabinet hinges,B07C3F34VW,0.195923,8,0
TF-IDF,1/4 overlay cabinet hinges,B074SD6233,0.194071,9,0
TF-IDF,1/4 overlay cabinet hinges,B000X1TZB6,0.193314,10,0
TF-IDF,10 gallon food grade bucket,B07RP76LP7,0.50549,1,0
TF-IDF,10 gallon food grade bucket,B003ACNQME,0.46586,2,0
TF-IDF,10 gallon food grade bucket,B00GK4TOWK,0.417514,3,0
TF-IDF,10 gallon food grade bucket,B00807U22G,0.406076,4,0
TF-IDF,10 gallon food grade bucket,B000HHLHPS,0.370696,5,0
TF-IDF,10 gallon food grade bucket,B004MDMABS,0.319581,6,0
TF-IDF,10 gallon food grade bucket,B086TT9VWV,0.31157,7,0
TF-IDF,10 gallon food grade bucket,B00ZLYUOP6,0.295799,8,0
TF-IDF,10 gallon food grade bucket,B01DPJ48GO,0.28241,9,0
TF-IDF,10 gallon food grade bucket,B00VNI1JI0,0.277436,10,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B000HJ9A9Q,0.317631,1,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B008Y7IINM,0.294822,2,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B00BEUDWJQ,0.281842,3,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B01N6G3Y00,0.269348,4,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B00LM8W0XY,0.268841,5,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B07MQPGWMZ,0.268415,6,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B0009WG37I,0.252167,7,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B0009WG32S,0.248745,8,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B000IZC082,0.247678,9,0
TF-IDF,10 in. floor scrubber without handle by rubbermaid,B005KCKYDG,0.237986,10,1
TF-IDF,10 inch yoshi,B07YQYXL7L,0.550033,1,0
TF-IDF,10 inch yoshi,B081J6T7Q4,0.517173,2,0
TF-IDF,10 inch yoshi,B07JK1FPS8,0.400999,3,0
TF-IDF,10 inch yoshi,B00LQCB6I6,0.360383,4,0
TF-IDF,10 inch yoshi,B07K87MNTM,0.359921,5,0
TF-IDF,10 inch yoshi,B07XL7G4H6,0.325681,6,0
TF-IDF,10 inch yoshi,B07SPYVY8T,0.307791,7,0
TF-IDF,10 inch yoshi,B08PBNXW6D,0.286336,8,0
TF-IDF,10 inch yoshi,B00G0T3CE6,0.283656,9,0
TF-IDF,10 inch yoshi,B004THVS4W,0.283577,10,0
TF-IDF,10 xbox gift card digital code,B017V7D6KA,0.456752,1,0
TF-IDF,10 xbox gift card digital code,B07GYYKHLZ,0.45082,2,0
TF-IDF,10 xbox gift card digital code,B00F4CEHNK,0.419563,3,0
TF-IDF,10 xbox gift card digital code,B079C4Q1F7,0.418495,4,0
TF-IDF,10 xbox gift card digital code,B00F4CFHFC,0.409775,5,0
TF-IDF,10 xbox gift card digital code,B00F4CEWOY,0.409426,6,0
TF-IDF,10 xbox gift card digital code,B00F4CFAV8,0.409247,7,0
TF-IDF,10 xbox gift card digital code,B00F4CFCXO,0.408432,8,0
TF-IDF,10 xbox gift card digital code,B07HXB4KDB,0.400717,9,0
TF-IDF,10 xbox gift card digital code,B01IE42XY4,0.37544,10,0
TF-IDF,10'' sub kit without enclouse,B00008AOUW,0.425543,1,0
TF-IDF,10'' sub kit without enclouse,B07C5WBJZZ,0.423547,2,0
TF-IDF,10'' sub kit without enclouse,B00MOU4QH2,0.288721,3,0
TF-IDF,10'' sub kit without enclouse,B00EO2Z8PW,0.275435,4,0
TF-IDF,10'' sub kit without enclouse,B01N7QMXWW,0.24273,5,0
TF-IDF,10'' sub kit without enclouse,B01HC40AHE,0.232948,6,0
TF-IDF,10'' sub kit without enclouse,B07YQYXL7L,0.231622,7,0
TF-IDF,10'' sub kit without enclouse,B07SXCSY8T,0.228817,8,0
TF-IDF,10'' sub kit without enclouse,B074T7XHS8,0.228629,9,0
TF-IDF,10'' sub kit without enclouse,B077J4NCLB,0.223532,10,0
TF-IDF,100 count kcups,B015S208M4,0.461595,1,0
TF-IDF,100 count kcups,B06XS446GP,0.320806,2,0
TF-IDF,100 count kcups,B00NMPK7QW,0.29439,3,0
TF-IDF,100 count kcups,B01DZ0DYOA,0.279285,4,0
TF-IDF,100 count kcups,B00UASJM1K,0.279125,5,0
TF-IDF,100 count kcups,B078ZMX2PB,0.264032,6,0
TF-IDF,100 count kcups,B0794DFH6F,0.233181,7,0
TF-IDF,100 count kcups,B005LUREEO,0.223351,8,0
TF-IDF,100 count kcups,B00OCGUG02,0.220209,9,0
TF-IDF,100 count kcups,B01N6MXK13,0.189033,10,0
TF-IDF,100 led without remote,B00402S72C,0.211343,1,0
TF-IDF,100 led without remote,B004ET3F28,0.203096,2,0
TF-IDF,100 led without remote,B014STP6I4,0.201967,3,0
TF-IDF,100 led without remote,B073F7MDT3,0.197837,4,0
TF-IDF,100 led without remote,B084V9PW9T,0.192826,5,0
TF-IDF,100 led without remote,B07VYHRJST,0.191931,6,0
TF-IDF,100 led without remote,B073NXF8B7,0.184583,7,0
TF-IDF,100 led without remote,B08GLZLLTJ,0.18414,8,0
TF-IDF,100 led without remote,B07CLNKYQM,0.181745,9,0
TF-IDF,100 led without remote,B07X448F68,0.17591,10,0
TF-IDF,100 peacock feathers,B01MTZVCM8,0.507692,1,2
TF-IDF,100 peacock feathers,B00DJ8XRBO,0.346951,2,0
TF-IDF,100 peacock feathers,B07D1BXF7K,0.344007,3,0
TF-IDF,100 peacock feathers,B085XK3437,0.335296,4,0
TF-IDF,100 peacock feathers,B07B9NP48Z,0.287027,5,0
TF-IDF,100 peacock feathers,B01GL6XKNU,0.267288,6,0
TF-IDF,100 peacock feathers,B07P833KJC,0.245181,7,0
TF-IDF,100 peacock feathers,B07H2PQZG9,0.185484,8,0
TF-IDF,100 peacock feathers,B003B9H8BG,0.166444,9,0
TF-IDF,100 peacock feathers,B0168H5SZ0,0.151771,10,0
TF-IDF,100% cotton tank tops for women,B0855L253R,0.6958,1,0
TF-IDF,100% cotton tank tops for women,B07SYLN4LJ,0.5546,2,0
TF-IDF,100% cotton tank tops for women,B0967R8JMV,0.505952,3,0
TF-IDF,100% cotton tank tops for women,B07FR3HP2F,0.489503,4,0
TF-IDF,100% cotton tank tops for women,B097NKD3N3,0.467648,5,0
TF-IDF,100% cotton tank tops for women,B09DC31C1V,0.462897,6,0
TF-IDF,100% cotton tank tops for women,B09F9SDFX3,0.454275,7,0
TF-IDF,100% cotton tank tops for women,B08ZDPJCG2,0.427113,8,0
TF-IDF,100% cotton tank tops for women,B08VNGZW9B,0.422167,9,0
TF-IDF,100% cotton tank tops for women,B07QSDN77Z,0.397687,10,0
TF-IDF,104 bcd crank arms without chainring,B06XKBMQLW,0.463572,1,0
TF-IDF,104 bcd crank arms without chainring,B075XFD7ZX,0.227801,2,0
TF-IDF,104 bcd crank arms without chainring,B0195V6AY4,0.193306,3,0
TF-IDF,104 bcd crank arms without chainring,B00NPZU6ME,0.188222,4,0
TF-IDF,104 bcd crank arms without chainring,B08THMZVWH,0.18336,5,0
TF-IDF,104 bcd crank arms without chainring,B01MZ9LJUB,0.175452,6,0
TF-IDF,104 bcd crank arms without chainring,B07WT7KLL7,0.174152,7,0
TF-IDF,104 bcd crank arms without chainring,B009ZSZXGY,0.169498,8,0
TF-IDF,104 bcd crank arms without chainring,B071VRZJ3C,0.166527,9,0
TF-IDF,104 bcd crank arms without chainring,B0776SXVXD,0.160547,10,0
TF-IDF,105 cm belt strap without buckle,B08CGP6P2C,0.487505,1,0
TF-IDF,105 cm belt strap without buckle,B08CB8GPHM,0.477514,2,0
TF-IDF,105 cm belt strap without buckle,B07MDJZLD8,0.428685,3,3
TF-IDF,105 cm belt strap without buckle,B00LU1R40W,0.403434,4,0
TF-IDF,105 cm belt strap without buckle,B00LEWHUMY,0.370586,5,0
TF-IDF,105 cm belt strap without buckle,B084PB28BP,0.341552,6,0
TF-IDF,105 cm belt strap without buckle,B07TZ9DNNN,0.340104,7,0
TF-IDF,105 cm belt strap without buckle,B07S3T4WNX,0.336683,8,0
TF-IDF,105 cm belt strap without buckle,B07L8NX7D1,0.302422,9,0
TF-IDF,105 cm belt strap without buckle,B08X1BTJKX,0.284617,10,0
TF-IDF,108 inches quartz vanity tops without sink,B07PM7SFQY,0.292527,1,0
TF-IDF,108 inches quartz vanity tops without sink,B074FHV31V,0.2898,2,0
TF-IDF,108 inches quartz vanity tops without sink,B08HV4G8K2,0.258636,3,0
TF-IDF,108 inches quartz vanity tops without sink,B08LNTNWV1,0.241522,4,0
TF-IDF,108 inches quartz vanity tops without sink,B01N0XQ3X3,0.232024,5,0
TF-IDF,108 inches quartz vanity tops without sink,B099N4VJWN,0.231422,6,0
TF-IDF,108 inches quartz vanity tops without sink,B07KB72LYF,0.229134,7,0
TF-IDF,108 inches quartz vanity tops without sink,B07RGKFKC8,0.226414,8,0
TF-IDF,108 inches quartz vanity tops without sink,B0855L253R,0.225909,9,0
TF-IDF,108 inches quartz vanity tops without sink,B06ZY8MW2J,0.22453,10,0
TF-IDF,10x mirror with lights without batteries,B08ZMKNRJC,0.386441,1,2
TF-IDF,10x mirror with lights without batteries,B07P5JCKT4,0.365804,2,0
TF-IDF,10x mirror with lights without batteries,B07X48H3VX,0.363279,3,0
TF-IDF,10x mirror with lights without batteries,B07N64XFKQ,0.338425,4,0
TF-IDF,10x mirror with lights without batteries,B07JMKB2GQ,0.333998,5,0
TF-IDF,10x mirror with lights without batteries,B07HVTBXMH,0.315118,6,0
TF-IDF,10x mirror with lights without batteries,B07WY54XLQ,0.28278,7,0
TF-IDF,10x mirror with lights without batteries,B00PHLM4T2,0.279565,8,0
TF-IDF,10x mirror with lights without batteries,B07TKW57SP,0.279119,9,0
TF-IDF,10x mirror with lights without batteries,B07R1XJNT9,0.278177,10,0
TF-IDF,10x13 blue shade sail without seam waterproof,B0913JTRMQ,0.687904,1,0
TF-IDF,10x13 blue shade sail without seam waterproof,B07S3FH4NC,0.557463,2,0
TF-IDF,10x13 blue shade sail without seam waterproof,B08CSG23XD,0.556884,3,1
TF-IDF,10x13 blue shade sail without seam waterproof,B01NBM8TWJ,0.53721,4,0
TF-IDF,10x13 blue shade sail without seam waterproof,B07CWKJD9X,0.456664,5,0
TF-IDF,10x13 blue shade sail without seam waterproof,B01CCBVBDO,0.437213,6,0
TF-IDF,10x13 blue shade sail without seam waterproof,B00P5U23AU,0.399037,7,0
TF-IDF,10x13 blue shade sail without seam waterproof,B074NHPRY7,0.364727,8,0
TF-IDF,10x13 blue shade sail without seam waterproof,B075L89V15,0.350353,9,3
TF-IDF,10x13 blue shade sail without seam waterproof,B07DSRHGSL,0.348857,10,0
TF-IDF,10” cast iron skillet without handle,B00006JSUE,0.677065,1,0
TF-IDF,10” cast iron skillet without handle,B00X4WQMAS,0.613989,2,0
TF-IDF,10” cast iron skillet without handle,B07MR6MBP1,0.602037,3,0
TF-IDF,10” cast iron skillet without handle,B06XDQ82G6,0.566355,4,0
TF-IDF,10” cast iron skillet without handle,B07VY99ZTS,0.563391,5,0
TF-IDF,10” cast iron skillet without handle,B073GTN1K3,0.499298,6,0
TF-IDF,10” cast iron skillet without handle,B07CYQGRCZ,0.466976,7,0
TF-IDF,10” cast iron skillet without handle,B07XQGKRL8,0.444427,8,2
TF-IDF,10” cast iron skillet without handle,B005TGY0ME,0.428895,9,0
TF-IDF,10” cast iron skillet without handle,B074PL4YJ7,0.413092,10,0
TF-IDF,10” outdoor lanterns without candles,B07PGQ9FP2,0.362573,1,0
TF-IDF,10” outdoor lanterns without candles,B08PBFXLSN,0.326653,2,0
TF-IDF,10” outdoor lanterns without candles,B07K2K3TTS,0.324688,3,0
TF-IDF,10” outdoor lanterns without candles,B07RZHV5G3,0.320887,4,0
TF-IDF,10” outdoor lanterns without candles,B0984XSYX4,0.319887,5,0
TF-IDF,10” outdoor lanterns without candles,B06XBT8XYC,0.318851,6,0
TF-IDF,10” outdoor lanterns without candles,B083798JPG,0.313497,7,0
TF-IDF,10” outdoor lanterns without candles,B07J5VL8CG,0.309919,8,0
TF-IDF,10” outdoor lanterns without candles,B01G6ED64K,0.306469,9,0
TF-IDF,10” outdoor lanterns without candles,B00QN3WK7E,0.297646,10,0
TF-IDF,10”x14” mirror without frame,B089Q65VGY,0.335376,1,0
TF-IDF,10”x14” mirror without frame,B085SYXSZ5,0.333987,2,0
TF-IDF,10”x14” mirror without frame,B086YXH79T,0.324996,3,0
TF-IDF,10”x14” mirror without frame,B07ST81R51,0.300334,4,0
TF-IDF,10”x14” mirror without frame,B07K46YLZZ,0.285875,5,0
TF-IDF,10”x14” mirror without frame,B08JGDLDYM,0.275205,6,0
TF-IDF,10”x14” mirror without frame,B077FRZTN4,0.266122,7,0
TF-IDF,10”x14” mirror without frame,B086Y8P7Y8,0.264757,8,0
TF-IDF,10”x14” mirror without frame,B07VF7GHPM,0.26291,9,0
TF-IDF,10”x14” mirror without frame,B07JMKB2GQ,0.25786,10,0
TF-IDF,11 inch doll clothes,B07TJNPV76,0.608314,1,0
TF-IDF,11 inch doll clothes,B01D7MKHZA,0.546141,2,0
TF-IDF,11 inch doll clothes,B071KBMH23,0.501264,3,0
TF-IDF,11 inch doll clothes,B01FCQUHFY,0.48598,4,0
TF-IDF,11 inch doll clothes,B072KN8KW7,0.46798,5,0
TF-IDF,11 inch doll clothes,B074V3667R,0.452848,6,0
TF-IDF,11 inch doll clothes,B09C3VF8XG,0.43917,7,0
TF-IDF,11 inch doll clothes,B00NFSCV1K,0.430967,8,0
TF-IDF,11 inch doll clothes,B0885X177X,0.407989,9,0
TF-IDF,11 inch doll clothes,B085C4VTJ3,0.405982,10,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B07HK8F3PM,0.31595,1,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B099MY9WF7,0.297938,2,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B07ZNZRCLH,0.292248,3,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B085VX9JY7,0.290128,4,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B082ZMKVVM,0.287711,5,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B083TV1TZN,0.276959,6,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B07RG3P7YF,0.272642,7,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B086BVXQ81,0.271982,8,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B083F9CBMF,0.268634,9,0
TF-IDF,11 iphone earbuds without connect to bluetooth,B086R1ZQGL,0.262966,10,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B07TCM42CN,0.488241,1,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B08PBJ865Z,0.424777,2,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B0839392PS,0.418598,3,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B0834R49QS,0.400006,4,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B08T6MW859,0.39911,5,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B0854JD5G9,0.397676,6,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B08D3Y7KYR,0.388684,7,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B08NT4MC75,0.370031,8,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B07N2YZXTZ,0.366855,9,0
TF-IDF,11' x 11' patio umbrella square without led lighys,B07CHG5F4W,0.361672,10,0
TF-IDF,110 posi lock,B07MWYP8FP,0.534471,1,0
TF-IDF,110 posi lock,B0866MZ7NF,0.318616,2,0
TF-IDF,110 posi lock,B0042P6L4S,0.298754,3,1
TF-IDF,110 posi lock,B01M4MG0YT,0.28779,4,0
TF-IDF,110 posi lock,B082NPYT1W,0.284288,5,0
TF-IDF,110 posi lock,B003ZX2NC2,0.268826,6,0
TF-IDF,110 posi lock,B07G27KSZ9,0.254836,7,0
TF-IDF,110 posi lock,B000EUHCHU,0.250933,8,0
TF-IDF,110 posi lock,B07ZWCK46M,0.246887,9,0
TF-IDF,110 posi lock,B000B4N0PC,0.246142,10,0
TF-IDF,12 inch planters for indoor plants with drainage,B07QJ8788K,0.3652,1,0
TF-IDF,12 inch planters for indoor plants with drainage,B0929624MM,0.285473,2,0
TF-IDF,12 inch planters for indoor plants with drainage,B08CY3JGFR,0.260566,3,0
TF-IDF,12 inch planters for indoor plants with drainage,B082DBBL7F,0.248829,4,0
TF-IDF,12 inch planters for indoor plants with drainage,B07NNR9DLX,0.243076,5,0
TF-IDF,12 inch planters for indoor plants with drainage,B08TC4PJSQ,0.221915,6,0
TF-IDF,12 inch planters for indoor plants with drainage,B01IM88KKI,0.219981,7,0
TF-IDF,12 inch planters for indoor plants with drainage,B07PXW1Z99,0.219766,8,0
TF-IDF,12 inch planters for indoor plants with drainage,B08Z7NL2KG,0.218537,9,0
TF-IDF,12 inch planters for indoor plants with drainage,B0019QEB86,0.217627,10,0
TF-IDF,12 seat dining room table,B07H7C8G4H,0.410953,1,0
TF-IDF,12 seat dining room table,B07YT746FX,0.361515,2,3
TF-IDF,12 seat dining room table,B072NCWHY4,0.309533,3,0
TF-IDF,12 seat dining room table,B07L2968PP,0.298022,4,0
TF-IDF,12 seat dining room table,B07Y7VHMH8,0.295901,5,0
TF-IDF,12 seat dining room table,B07DKLR5PQ,0.294006,6,0
TF-IDF,12 seat dining room table,B093RVSYLD,0.293203,7,0
TF-IDF,12 seat dining room table,B07KGN44F6,0.290476,8,0
TF-IDF,12 seat dining room table,B07BCF5G9R,0.270966,9,0
TF-IDF,12 seat dining room table,B07M63XDY4,0.269976,10,0
TF-IDF,12 speed groupset,1607748460,0.307308,1,0
TF-IDF,12 speed groupset,B01539HA8C,0.288296,2,0
TF-IDF,12 speed groupset,B0002X7V1Q,0.282194,3,0
TF-IDF,12 speed groupset,B08W53CVTK,0.266582,4,0
TF-IDF,12 speed groupset,160774273X,0.265987,5,0
TF-IDF,12 speed groupset,B010K3E836,0.243805,6,0
TF-IDF,12 speed groupset,B001AYJF2E,0.233317,7,0
TF-IDF,12 speed groupset,B082PJ2VCV,0.229446,8,0
TF-IDF,12 speed groupset,B07KZ2HT4S,0.225402,9,0
TF-IDF,12 speed groupset,B00DMF977C,0.223981,10,0
TF-IDF,12 volt air pump for inflatables,B07YJH539W,0.319306,1,0
TF-IDF,12 volt air pump for inflatables,B0834DHVLR,0.29086,2,0
TF-IDF,12 volt air pump for inflatables,B07FN48FBV,0.285715,3,0
TF-IDF,12 volt air pump for inflatables,B076DJ1SRS,0.262452,4,0
TF-IDF,12 volt air pump for inflatables,B01INNQ2RK,0.259256,5,0
TF-IDF,12 volt air pump for inflatables,B01NCXKM84,0.234055,6,0
TF-IDF,12 volt air pump for inflatables,B00HN93D8M,0.221642,7,3
TF-IDF,12 volt air pump for inflatables,B08864S66G,0.217741,8,0
TF-IDF,12 volt air pump for inflatables,B000JFJLP6,0.205929,9,0
TF-IDF,12 volt air pump for inflatables,B07RRV3XKX,0.205387,10,0
TF-IDF,12 white balloons,B07Q3VLR28,0.652965,1,0
TF-IDF,12 white balloons,B08GCM8DP5,0.626763,2,0
TF-IDF,12 white balloons,B07XFNQ3RT,0.580893,3,2
TF-IDF,12 white balloons,B07SKW8LK6,0.572125,4,0
TF-IDF,12 white balloons,B071J3YPJ9,0.568831,5,0
TF-IDF,12 white balloons,B07R1N5S88,0.565789,6,0
TF-IDF,12 white balloons,B07S2R96ZJ,0.537082,7,0
TF-IDF,12 white balloons,B085T8NX1C,0.532013,8,0
TF-IDF,12 white balloons,B07FLJH5SJ,0.531572,9,0
TF-IDF,12 white balloons,B07QQMJNYY,0.517921,10,0
TF-IDF,12 x 16 grey wood frame,B00H1QWFRC,0.264779,1,0
TF-IDF,12 x 16 grey wood frame,B082QCSFK7,0.228053,2,0
